"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","3. What is your main reason for selling these sheep and/ or goats? (see mrktc_lkpsell_reason)","Unique Row Identifier (UUID)"
"1158604","1","1","1","a1d67d73-e512-11ec-9416-9440c9ab47f0"
"1158605","1","1","1","a4530d16-e512-11ec-9416-9440c9ab47f0"
"1158606","1","1","1","ac6e2ef3-e512-11ec-9416-9440c9ab47f0"
"1158607","1","1","2","9b2c2012-e512-11ec-9416-9440c9ab47f0"
"1158619","1","1","2","9f28362b-e512-11ec-9416-9440c9ab47f0"
"1158619","1","1","4","9f27d12a-e512-11ec-9416-9440c9ab47f0"
"1158620","1","1","1","985bf02a-e512-11ec-9416-9440c9ab47f0"
"1158621","1","1","4","942ecccc-e512-11ec-9416-9440c9ab47f0"
"1158622","1","1","1","b17eb0f3-e512-11ec-9416-9440c9ab47f0"
"1158623","1","1","1","92921134-e512-11ec-9416-9440c9ab47f0"
"1158624","1","1","2","a14f33c3-e512-11ec-9416-9440c9ab47f0"
"1158624","1","1","4","a14f3fdc-e512-11ec-9416-9440c9ab47f0"
"1158625","1","1","1","afa469af-e512-11ec-9416-9440c9ab47f0"
"1158626","1","1","4","9c233e0f-e512-11ec-9416-9440c9ab47f0"
"1158627","1","1","4","a600646f-e512-11ec-9416-9440c9ab47f0"
"1158784","1","1","2","935ef924-e512-11ec-9416-9440c9ab47f0"
"1158785","1","1","2","8a9374b4-e512-11ec-9416-9440c9ab47f0"
"1158787","1","1","1","aede99f4-e512-11ec-9416-9440c9ab47f0"
"1158788","1","1","1","a7791570-e512-11ec-9416-9440c9ab47f0"
"1158913","1","1","1","9a9c3370-e512-11ec-9416-9440c9ab47f0"
"1158914","1","1","1","9cff4239-e512-11ec-9416-9440c9ab47f0"
"1158915","1","1","1","a37463c6-e512-11ec-9416-9440c9ab47f0"
"1158916","1","1","2","95b3c61d-e512-11ec-9416-9440c9ab47f0"
"1158917","1","1","1","9acc8ea0-e512-11ec-9416-9440c9ab47f0"
"1158919","1","1","4","949c3910-e512-11ec-9416-9440c9ab47f0"
"1158922","1","1","4","a774edbc-e512-11ec-9416-9440c9ab47f0"
"1158940","1","1","6","a6fc6065-e512-11ec-9416-9440c9ab47f0"
"1158942","1","1","1","946baa4c-e512-11ec-9416-9440c9ab47f0"
"1158944","1","1","2","9fe83c22-e512-11ec-9416-9440c9ab47f0"
"1158945","1","1","2","a4483146-e512-11ec-9416-9440c9ab47f0"
"1158946","1","1","1","93e51e2a-e512-11ec-9416-9440c9ab47f0"
"1158953","1","1","2","93b25dc6-e512-11ec-9416-9440c9ab47f0"
"1158954","1","1","1","995d3c82-e512-11ec-9416-9440c9ab47f0"
"1158956","1","1","-66","9a276e20-e512-11ec-9416-9440c9ab47f0"
"1158957","1","1","2","b1d92db1-e512-11ec-9416-9440c9ab47f0"
"1158957","1","1","3","b1d92210-e512-11ec-9416-9440c9ab47f0"
"1158957","1","1","5","b1d93c99-e512-11ec-9416-9440c9ab47f0"
"1158958","1","1","2","a8b126ce-e512-11ec-9416-9440c9ab47f0"
"1158958","1","1","3","a8b1331c-e512-11ec-9416-9440c9ab47f0"
"1158959","1","1","2","b3bddcb2-e512-11ec-9416-9440c9ab47f0"
"1158960","1","1","2","91b88819-e512-11ec-9416-9440c9ab47f0"
"1158960","1","1","3","91b8d165-e512-11ec-9416-9440c9ab47f0"
"1158960","1","1","5","91b8aa22-e512-11ec-9416-9440c9ab47f0"
"1158961","1","1","2","ab8d3ad9-e512-11ec-9416-9440c9ab47f0"
"1158962","1","1","2","925381cf-e512-11ec-9416-9440c9ab47f0"
"1159028","1","1","1","c545b33a-e5db-11ec-9416-9440c9ab47f0"
"1159029","1","1","1","c6de94cc-e5db-11ec-9416-9440c9ab47f0"
"1159030","1","1","1","ceba32e3-e5db-11ec-9416-9440c9ab47f0"
"1159031","1","1","1","bc267aa0-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","1","d4b6ba32-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","6","d4b6abf0-e5db-11ec-9416-9440c9ab47f0"
"1159034","1","1","1","b63eaafb-e5db-11ec-9416-9440c9ab47f0"
"1159034","1","1","4","b63eb841-e5db-11ec-9416-9440c9ab47f0"
"1159035","1","1","1","dad4b5f1-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","1","d688056a-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","2","d6881f07-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","4","d688130a-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","1","b9cb2e1d-e5db-11ec-9416-9440c9ab47f0"
"1159038","1","1","1","ccf74747-e5db-11ec-9416-9440c9ab47f0"
"1159172","1","1","1","dac3b80c-e5db-11ec-9416-9440c9ab47f0"
"1159173","1","1","1","cfc2187e-e5db-11ec-9416-9440c9ab47f0"
"1159174","1","1","1","bd6097fc-e5db-11ec-9416-9440c9ab47f0"
"1159174","1","1","2","bd60a50b-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","1","cd13a3d8-e5db-11ec-9416-9440c9ab47f0"
"1159176","1","1","1","b4b6bb01-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","1","bdaf6cf8-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","4","bdaf80f8-e5db-11ec-9416-9440c9ab47f0"
"1159178","1","1","1","dcc4f79b-e5db-11ec-9416-9440c9ab47f0"
"1159178","1","1","4","dcc504a4-e5db-11ec-9416-9440c9ab47f0"
"1159179","1","1","1","c33bdc61-e5db-11ec-9416-9440c9ab47f0"
"1159179","1","1","4","c33beca9-e5db-11ec-9416-9440c9ab47f0"
"1159180","1","1","1","de60f94f-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","1","d71e9fce-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","4","d71ead1b-e5db-11ec-9416-9440c9ab47f0"
"1159183","1","1","-66","c2105941-e5db-11ec-9416-9440c9ab47f0"
"1159184","1","1","1","db665cd1-e5db-11ec-9416-9440c9ab47f0"
"1159185","1","1","1","bff85bbf-e5db-11ec-9416-9440c9ab47f0"
"1159186","1","1","2","de119d94-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","-66","c0cba852-e5db-11ec-9416-9440c9ab47f0"
"1159189","1","1","-66","d2438f74-e5db-11ec-9416-9440c9ab47f0"
"1159190","1","1","-66","ce3e5653-e5db-11ec-9416-9440c9ab47f0"
"1159190","1","1","2","ce3e4701-e5db-11ec-9416-9440c9ab47f0"
"1159191","1","1","1","d8fe85a3-e5db-11ec-9416-9440c9ab47f0"
"1159192","1","1","1","d8af5b1f-e5db-11ec-9416-9440c9ab47f0"
"1159193","1","1","-66","da229936-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","-66","d0c6e37f-e5db-11ec-9416-9440c9ab47f0"
"1159196","1","1","1","c2751a3d-e5db-11ec-9416-9440c9ab47f0"
"1159197","1","1","2","d4686c4b-e5db-11ec-9416-9440c9ab47f0"
"1159197","1","1","5","d468794a-e5db-11ec-9416-9440c9ab47f0"
"1159199","1","1","1","da1ef8d6-e5db-11ec-9416-9440c9ab47f0"
"1159200","1","1","1","b7711f42-e5db-11ec-9416-9440c9ab47f0"
"1159201","1","1","1","da9bbf9e-e5db-11ec-9416-9440c9ab47f0"
"1159202","1","1","2","c7c029d6-e5db-11ec-9416-9440c9ab47f0"
"1159205","1","1","2","cdb480b8-e5db-11ec-9416-9440c9ab47f0"
"1159206","1","1","1","b692830e-e5db-11ec-9416-9440c9ab47f0"
"1159207","1","1","1","c1e5bc35-e5db-11ec-9416-9440c9ab47f0"
"1159212","1","1","1","de1deefa-e5db-11ec-9416-9440c9ab47f0"
"1159213","1","1","2","d1e83893-e5db-11ec-9416-9440c9ab47f0"
"1159213","1","1","4","d1e845ae-e5db-11ec-9416-9440c9ab47f0"
"1159214","1","1","2","bf678861-e5db-11ec-9416-9440c9ab47f0"
"1159214","1","1","4","bf679a2d-e5db-11ec-9416-9440c9ab47f0"
"1159215","1","1","1","d12d13ee-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","1","d6462ab9-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","2","d6463afe-e5db-11ec-9416-9440c9ab47f0"
"1159217","1","1","2","da1b8c40-e5db-11ec-9416-9440c9ab47f0"
"1159217","1","1","4","da1b7c92-e5db-11ec-9416-9440c9ab47f0"
"1159218","1","1","2","bf2d5d4c-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","1","b608fe29-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","2","b608ea57-e5db-11ec-9416-9440c9ab47f0"
"1159220","1","1","2","d751259f-e5db-11ec-9416-9440c9ab47f0"
"1159220","1","1","3","d751325e-e5db-11ec-9416-9440c9ab47f0"
"1159220","1","1","5","d7513d7a-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","1","d2bffd6e-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","2","d2c00c21-e5db-11ec-9416-9440c9ab47f0"
"1159225","1","1","2","c78f63b4-e5db-11ec-9416-9440c9ab47f0"
"1159225","1","1","3","c78f6fbb-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","1","c8f842c9-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","2","c8f85089-e5db-11ec-9416-9440c9ab47f0"
"1159227","1","1","2","c1a131c0-e5db-11ec-9416-9440c9ab47f0"
"1159227","1","1","5","c1a14d9a-e5db-11ec-9416-9440c9ab47f0"
"1159229","1","1","1","d96a6161-e5db-11ec-9416-9440c9ab47f0"
"1159232","1","1","1","c2286003-e5db-11ec-9416-9440c9ab47f0"
"1159235","1","1","2","cdfc48e9-e5db-11ec-9416-9440c9ab47f0"
"1159235","1","1","3","cdfc3c4d-e5db-11ec-9416-9440c9ab47f0"
"1159242","1","1","2","c6129daa-e5db-11ec-9416-9440c9ab47f0"
"1159243","1","1","-66","d4234524-e5db-11ec-9416-9440c9ab47f0"
"1159245","1","1","1","cabc0b82-e5db-11ec-9416-9440c9ab47f0"
"1159247","1","1","1","dca79e06-e5db-11ec-9416-9440c9ab47f0"
"1159247","1","1","4","dca7abf2-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","4","d276b512-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","4","bf0160eb-e5db-11ec-9416-9440c9ab47f0"
"1159250","1","1","2","cfcc695b-e5db-11ec-9416-9440c9ab47f0"
"1159250","1","1","4","cfcc78cf-e5db-11ec-9416-9440c9ab47f0"
"1159251","1","1","1","dd57df06-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","1","d5cc61c8-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","6","d5cc6ed4-e5db-11ec-9416-9440c9ab47f0"
"1159253","1","1","2","bb0aea78-e5db-11ec-9416-9440c9ab47f0"
"1159253","1","1","4","bb0a59be-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","1","dc199640-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","2","dc19a59e-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","6","dc19b5e1-e5db-11ec-9416-9440c9ab47f0"
"1159255","1","1","4","cfd7c78c-e5db-11ec-9416-9440c9ab47f0"
"1159256","1","1","2","d85378a3-e5db-11ec-9416-9440c9ab47f0"
"1159256","1","1","4","d8538660-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","1","c4de6ee3-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","2","c4dec8be-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","6","c4deb8c0-e5db-11ec-9416-9440c9ab47f0"
"1159263","1","1","2","d830c73c-e5db-11ec-9416-9440c9ab47f0"
"1159263","1","1","6","d830d41c-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","1","cafec55a-e5db-11ec-9416-9440c9ab47f0"
"1159266","1","1","2","dd38faf4-e5db-11ec-9416-9440c9ab47f0"
"1159266","1","1","3","dd390aef-e5db-11ec-9416-9440c9ab47f0"
"1159267","1","1","2","cf3558e0-e5db-11ec-9416-9440c9ab47f0"
"1159267","1","1","3","cf3572ba-e5db-11ec-9416-9440c9ab47f0"
"1159267","1","1","5","cf35676a-e5db-11ec-9416-9440c9ab47f0"
"1159268","1","1","1","d8a28e21-e5db-11ec-9416-9440c9ab47f0"
"1159269","1","1","2","dd8bbc24-e5db-11ec-9416-9440c9ab47f0"
"1159269","1","1","3","dd8bcabf-e5db-11ec-9416-9440c9ab47f0"
"1159269","1","1","4","dd8bd6d4-e5db-11ec-9416-9440c9ab47f0"
"1159271","1","1","2","cb769c68-e5db-11ec-9416-9440c9ab47f0"
"1159271","1","1","4","cb76a91a-e5db-11ec-9416-9440c9ab47f0"
"1159297","1","1","2","d17d9732-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","1","cacf825e-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","1","cd4686f3-e5db-11ec-9416-9440c9ab47f0"
"1159300","1","1","2","c879bcf5-e5db-11ec-9416-9440c9ab47f0"
"1159343","1","1","4","b97c29b9-e5db-11ec-9416-9440c9ab47f0"
"1159344","1","1","1","bcc5960e-e5db-11ec-9416-9440c9ab47f0"
"1159345","1","1","1","d339be59-e5db-11ec-9416-9440c9ab47f0"
"1159349","1","1","2","df06c504-e5db-11ec-9416-9440c9ab47f0"
"1159351","1","1","2","d447eb2a-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","1","c0aa5d64-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","2","c0aa69a5-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","3","c0aa74e0-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","4","c0aa8038-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","5","c0aa8c0d-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","6","c0aa978d-e5db-11ec-9416-9440c9ab47f0"
"1159370","1","1","2","d4071bae-e5db-11ec-9416-9440c9ab47f0"
"1159370","1","1","4","d4072a67-e5db-11ec-9416-9440c9ab47f0"
"1159371","1","1","2","e0677184-e5db-11ec-9416-9440c9ab47f0"
"1159371","1","1","5","e0678014-e5db-11ec-9416-9440c9ab47f0"
"1159472","1","1","2","092ca1d6-e6a5-11ec-9416-9440c9ab47f0"
"1159472","1","1","3","092cd2e9-e6a5-11ec-9416-9440c9ab47f0"
"1159475","1","1","1","ee29b7e6-e6a4-11ec-9416-9440c9ab47f0"
"1159476","1","1","2","05ea4db8-e6a5-11ec-9416-9440c9ab47f0"
"1159476","1","1","3","05ea5c7f-e6a5-11ec-9416-9440c9ab47f0"
"1159476","1","1","5","05ea6868-e6a5-11ec-9416-9440c9ab47f0"
"1159477","1","1","-66","013edeb5-e6a5-11ec-9416-9440c9ab47f0"
"1159477","1","1","2","013ec453-e6a5-11ec-9416-9440c9ab47f0"
"1159477","1","1","3","013ed187-e6a5-11ec-9416-9440c9ab47f0"
"1159812","1","1","2","f9ed0134-e6a4-11ec-9416-9440c9ab47f0"
"1159812","1","1","4","f9ed0f9a-e6a4-11ec-9416-9440c9ab47f0"
"1159812","1","1","5","f9ed1db2-e6a4-11ec-9416-9440c9ab47f0"
"1159813","1","1","1","fbcf7a51-e6a4-11ec-9416-9440c9ab47f0"
"1159814","1","1","2","ea6972ce-e6a4-11ec-9416-9440c9ab47f0"
"1159814","1","1","5","ea69807e-e6a4-11ec-9416-9440c9ab47f0"
"1159815","1","1","1","f469c006-e6a4-11ec-9416-9440c9ab47f0"
"1159818","1","1","2","08e7582d-e6a5-11ec-9416-9440c9ab47f0"
"1159818","1","1","4","08e766ce-e6a5-11ec-9416-9440c9ab47f0"
"1159820","1","1","2","f6b98213-e6a4-11ec-9416-9440c9ab47f0"
"1159820","1","1","3","f6b99598-e6a4-11ec-9416-9440c9ab47f0"
"1159820","1","1","4","f6b9a506-e6a4-11ec-9416-9440c9ab47f0"
"1159821","1","1","2","eb2c3a9e-e6a4-11ec-9416-9440c9ab47f0"
"1159821","1","1","3","eb2c4ac8-e6a4-11ec-9416-9440c9ab47f0"
"1159821","1","1","4","eb2c5ab1-e6a4-11ec-9416-9440c9ab47f0"
"1159821","1","1","5","eb2c6895-e6a4-11ec-9416-9440c9ab47f0"
"1159823","1","1","1","fdd0dcf6-e6a4-11ec-9416-9440c9ab47f0"
"1159824","1","1","2","f12d16e7-e6a4-11ec-9416-9440c9ab47f0"
"1159826","1","1","1","e4d75764-e6a4-11ec-9416-9440c9ab47f0"
"1159827","1","1","1","ea461ba3-e6a4-11ec-9416-9440c9ab47f0"
"1159828","1","1","2","e84cf2fe-e6a4-11ec-9416-9440c9ab47f0"
"1159830","1","1","1","04c2b68f-e6a5-11ec-9416-9440c9ab47f0"
"1159831","1","1","1","ece5e472-e6a4-11ec-9416-9440c9ab47f0"
"1159832","1","1","1","eb89f8d9-e6a4-11ec-9416-9440c9ab47f0"
"1159833","1","1","1","03303ce1-e6a5-11ec-9416-9440c9ab47f0"
"1159834","1","1","-66","fb4ec723-e6a4-11ec-9416-9440c9ab47f0"
"1159835","1","1","1","ffbc36a7-e6a4-11ec-9416-9440c9ab47f0"
"1159836","1","1","1","e4b5ce39-e6a4-11ec-9416-9440c9ab47f0"
"1159837","1","1","1","e95bd416-e6a4-11ec-9416-9440c9ab47f0"
"1159862","1","1","1","ff6f822d-e6a4-11ec-9416-9440c9ab47f0"
"1159862","1","1","4","ff6f8fd2-e6a4-11ec-9416-9440c9ab47f0"
"1159863","1","1","1","f1fb1d3b-e6a4-11ec-9416-9440c9ab47f0"
"1159863","1","1","4","f1fb699c-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","1","ecec4a27-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","2","ecec595b-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","1","f0300564-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","2","f03025ce-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","4","f0301941-e6a4-11ec-9416-9440c9ab47f0"
"1159866","1","1","1","009aa697-e6a5-11ec-9416-9440c9ab47f0"
"1159867","1","1","1","e040dbaf-e6a4-11ec-9416-9440c9ab47f0"
"1159867","1","1","2","e041884d-e6a4-11ec-9416-9440c9ab47f0"
"1159868","1","1","1","f9145cbd-e6a4-11ec-9416-9440c9ab47f0"
"1159868","1","1","2","f915a5bf-e6a4-11ec-9416-9440c9ab47f0"
"1159869","1","1","1","f3fa0d1a-e6a4-11ec-9416-9440c9ab47f0"
"1159870","1","1","1","05c7b56b-e6a5-11ec-9416-9440c9ab47f0"
"1159870","1","1","2","05c7c74a-e6a5-11ec-9416-9440c9ab47f0"
"1159871","1","1","1","e94e50d5-e6a4-11ec-9416-9440c9ab47f0"
"1159871","1","1","4","e94e5ed4-e6a4-11ec-9416-9440c9ab47f0"
"1159874","1","1","1","01598bc5-e6a5-11ec-9416-9440c9ab47f0"
"1159875","1","1","1","e7c89146-e6a4-11ec-9416-9440c9ab47f0"
"1159875","1","1","2","e7c89de4-e6a4-11ec-9416-9440c9ab47f0"
"1159875","1","1","3","e7c8aa48-e6a4-11ec-9416-9440c9ab47f0"
"1159875","1","1","4","e7c8b6a8-e6a4-11ec-9416-9440c9ab47f0"
"1159876","1","1","1","e23f794b-e6a4-11ec-9416-9440c9ab47f0"
"1159876","1","1","2","e23f8d37-e6a4-11ec-9416-9440c9ab47f0"
"1159877","1","1","1","05c33bd1-e6a5-11ec-9416-9440c9ab47f0"
"1159877","1","1","2","05c34c40-e6a5-11ec-9416-9440c9ab47f0"
"1159879","1","1","-66","f632bf8d-e6a4-11ec-9416-9440c9ab47f0"
"1159880","1","1","2","fe8b8013-e6a4-11ec-9416-9440c9ab47f0"
"1159880","1","1","5","fe8bba9d-e6a4-11ec-9416-9440c9ab47f0"
"1159881","1","1","1","fec992bb-e6a4-11ec-9416-9440c9ab47f0"
"1159882","1","1","-66","ed76023a-e6a4-11ec-9416-9440c9ab47f0"
"1159883","1","1","-66","e82259c1-e6a4-11ec-9416-9440c9ab47f0"
"1159884","1","1","2","e2705946-e6a4-11ec-9416-9440c9ab47f0"
"1159885","1","1","-66","eca42a0c-e6a4-11ec-9416-9440c9ab47f0"
"1159886","1","1","1","05a2712d-e6a5-11ec-9416-9440c9ab47f0"
"1159887","1","1","-66","fa25eb07-e6a4-11ec-9416-9440c9ab47f0"
"1159888","1","1","-66","f359a7cf-e6a4-11ec-9416-9440c9ab47f0"
"1159889","1","1","-66","edde6316-e6a4-11ec-9416-9440c9ab47f0"
"1159890","1","1","-66","078dfc22-e6a5-11ec-9416-9440c9ab47f0"
"1159891","1","1","-66","e7f534e8-e6a4-11ec-9416-9440c9ab47f0"
"1159894","1","1","1","ea2b88e0-e6a4-11ec-9416-9440c9ab47f0"
"1159913","1","1","1","e83d9724-e6a4-11ec-9416-9440c9ab47f0"
"1159914","1","1","1","e116d53f-e6a4-11ec-9416-9440c9ab47f0"
"1159915","1","1","1","ea209c13-e6a4-11ec-9416-9440c9ab47f0"
"1159916","1","1","1","fc4951ab-e6a4-11ec-9416-9440c9ab47f0"
"1159917","1","1","2","fac63228-e6a4-11ec-9416-9440c9ab47f0"
"1159919","1","1","2","f0f1840f-e6a4-11ec-9416-9440c9ab47f0"
"1159920","1","1","2","ff578621-e6a4-11ec-9416-9440c9ab47f0"
"1159921","1","1","1","f8ab5d53-e6a4-11ec-9416-9440c9ab47f0"
"1159951","1","1","2","fa045433-e6a4-11ec-9416-9440c9ab47f0"
"1159951","1","1","3","fa0460a0-e6a4-11ec-9416-9440c9ab47f0"
"1159951","1","1","5","fa046e89-e6a4-11ec-9416-9440c9ab47f0"
"1159952","1","1","1","f65ac8dd-e6a4-11ec-9416-9440c9ab47f0"
"1159953","1","1","1","ec86b8f4-e6a4-11ec-9416-9440c9ab47f0"
"1159954","1","1","2","dfd8e0e6-e6a4-11ec-9416-9440c9ab47f0"
"1159954","1","1","3","dfd8f84d-e6a4-11ec-9416-9440c9ab47f0"
"1159955","1","1","1","061d5e55-e6a5-11ec-9416-9440c9ab47f0"
"1159956","1","1","2","e1f4fb55-e6a4-11ec-9416-9440c9ab47f0"
"1159956","1","1","3","e1f53b87-e6a4-11ec-9416-9440c9ab47f0"
"1159957","1","1","1","f028e0a0-e6a4-11ec-9416-9440c9ab47f0"
"1159958","1","1","1","f7819c52-e6a4-11ec-9416-9440c9ab47f0"
"1159959","1","1","1","08d84504-e6a5-11ec-9416-9440c9ab47f0"
"1159960","1","1","2","f5f85f27-e6a4-11ec-9416-9440c9ab47f0"
"1159960","1","1","3","f5f86c35-e6a4-11ec-9416-9440c9ab47f0"
"1159960","1","1","5","f5f8786b-e6a4-11ec-9416-9440c9ab47f0"
"1159961","1","1","1","01e13d84-e6a5-11ec-9416-9440c9ab47f0"
"1159966","1","1","1","02a0e976-e6a5-11ec-9416-9440c9ab47f0"
"1159970","1","1","4","f79bcb40-e6a4-11ec-9416-9440c9ab47f0"
"1160002","1","1","2","1bea2497-e76e-11ec-9416-9440c9ab47f0"
"1160002","1","1","4","1bea330e-e76e-11ec-9416-9440c9ab47f0"
"1160003","1","1","2","33ff5468-e76e-11ec-9416-9440c9ab47f0"
"1160003","1","1","4","33ff62c4-e76e-11ec-9416-9440c9ab47f0"
"1160004","1","1","1","2dba0d0a-e76e-11ec-9416-9440c9ab47f0"
"1160004","1","1","3","2dba1b8f-e76e-11ec-9416-9440c9ab47f0"
"1160006","1","1","1","2e852460-e76e-11ec-9416-9440c9ab47f0"
"1160008","1","1","1","0a64cd08-e76e-11ec-9416-9440c9ab47f0"
"1160009","1","1","4","1062f7b7-e76e-11ec-9416-9440c9ab47f0"
"1160010","1","1","1","37b394c6-e76e-11ec-9416-9440c9ab47f0"
"1160011","1","1","1","2745b892-e76e-11ec-9416-9440c9ab47f0"
"1160011","1","1","6","2745c5c4-e76e-11ec-9416-9440c9ab47f0"
"1160012","1","1","1","358e7e81-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","1","16423083-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","2","1641dc4b-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","3","16423df4-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","4","1642495e-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","5","164253b3-e76e-11ec-9416-9440c9ab47f0"
"1160023","1","1","6","16425e71-e76e-11ec-9416-9440c9ab47f0"
"1160026","1","1","2","35fddca5-e76e-11ec-9416-9440c9ab47f0"
"1160027","1","1","2","15e9e0f9-e76e-11ec-9416-9440c9ab47f0"
"1160028","1","1","1","35e359b8-e76e-11ec-9416-9440c9ab47f0"
"1160028","1","1","3","35e36611-e76e-11ec-9416-9440c9ab47f0"
"1160028","1","1","5","35e373b5-e76e-11ec-9416-9440c9ab47f0"
"1160028","1","1","6","35e38105-e76e-11ec-9416-9440c9ab47f0"
"1160030","1","1","2","2ea48430-e76e-11ec-9416-9440c9ab47f0"
"1160030","1","1","4","2ea47475-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","1","279ae0ad-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","2","279aefff-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","3","279afe5d-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","4","279b1bbe-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","5","279b0d06-e76e-11ec-9416-9440c9ab47f0"
"1160032","1","1","6","279b3272-e76e-11ec-9416-9440c9ab47f0"
"1160047","1","1","2","245d4260-e76e-11ec-9416-9440c9ab47f0"
"1160048","1","1","2","129ae4c6-e76e-11ec-9416-9440c9ab47f0"
"1160049","1","1","2","2e98a64a-e76e-11ec-9416-9440c9ab47f0"
"1160058","1","1","1","34d5bd4f-e76e-11ec-9416-9440c9ab47f0"
"1160059","1","1","3","3191ac3f-e76e-11ec-9416-9440c9ab47f0"
"1160060","1","1","2","24393e2b-e76e-11ec-9416-9440c9ab47f0"
"1160062","1","1","2","0a8c9bb8-e76e-11ec-9416-9440c9ab47f0"
"1160063","1","1","2","1bf18261-e76e-11ec-9416-9440c9ab47f0"
"1160064","1","1","4","1559b36a-e76e-11ec-9416-9440c9ab47f0"
"1160065","1","1","2","08ecf003-e76e-11ec-9416-9440c9ab47f0"
"1160067","1","1","1","2360dcf9-e76e-11ec-9416-9440c9ab47f0"
"1160068","1","1","2","1a05e27e-e76e-11ec-9416-9440c9ab47f0"
"1160069","1","1","2","25700cb2-e76e-11ec-9416-9440c9ab47f0"
"1160108","1","1","2","2bd358b9-e76e-11ec-9416-9440c9ab47f0"
"1160110","1","1","2","207c6290-e76e-11ec-9416-9440c9ab47f0"
"1160110","1","1","5","207c7497-e76e-11ec-9416-9440c9ab47f0"
"1160111","1","1","2","1e244bc8-e76e-11ec-9416-9440c9ab47f0"
"1160111","1","1","5","1e245abd-e76e-11ec-9416-9440c9ab47f0"
"1160112","1","1","2","12673335-e76e-11ec-9416-9440c9ab47f0"
"1160112","1","1","5","1267492a-e76e-11ec-9416-9440c9ab47f0"
"1160113","1","1","2","28dd9357-e76e-11ec-9416-9440c9ab47f0"
"1160114","1","1","2","25981a92-e76e-11ec-9416-9440c9ab47f0"
"1160114","1","1","5","25999042-e76e-11ec-9416-9440c9ab47f0"
"1160115","1","1","2","1e8eca9c-e76e-11ec-9416-9440c9ab47f0"
"1160115","1","1","5","1e8ed859-e76e-11ec-9416-9440c9ab47f0"
"1160116","1","1","2","12c3cce8-e76e-11ec-9416-9440c9ab47f0"
"1160117","1","1","2","2ffcff27-e76e-11ec-9416-9440c9ab47f0"
