"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","9. What criteria do you use to decide which small ruminants to buy? (see mrktc_lkpbuy_criteria)","Unique Row Identifier (UUID)"
"1158956","1","1","3","9a27a394-e512-11ec-9416-9440c9ab47f0"
"1158956","1","1","4","9a27afb6-e512-11ec-9416-9440c9ab47f0"
"1159028","1","1","2","c5461c7e-e5db-11ec-9416-9440c9ab47f0"
"1159028","1","1","3","c5461017-e5db-11ec-9416-9440c9ab47f0"
"1159030","1","1","1","ceba5580-e5db-11ec-9416-9440c9ab47f0"
"1159030","1","1","2","ceba6ae7-e5db-11ec-9416-9440c9ab47f0"
"1159030","1","1","3","cebb67d3-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","1","d4b6f321-e5db-11ec-9416-9440c9ab47f0"
"1159032","1","1","2","d4b6e478-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","1","d688417b-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","2","d688362f-e5db-11ec-9416-9440c9ab47f0"
"1159036","1","1","3","d68858fe-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","1","b9cc314c-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","2","b9cc3e7f-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","3","b9cc4b42-e5db-11ec-9416-9440c9ab47f0"
"1159037","1","1","5","b9cd12d0-e5db-11ec-9416-9440c9ab47f0"
"1159172","1","1","1","dac40d2f-e5db-11ec-9416-9440c9ab47f0"
"1159172","1","1","2","dac41c34-e5db-11ec-9416-9440c9ab47f0"
"1159172","1","1","3","dac42bfe-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","1","cd13c23e-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","2","cd13d0be-e5db-11ec-9416-9440c9ab47f0"
"1159175","1","1","3","cd13de6a-e5db-11ec-9416-9440c9ab47f0"
"1159176","1","1","1","b4b6f85d-e5db-11ec-9416-9440c9ab47f0"
"1159176","1","1","3","b4b70778-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","1","bdb02a95-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","2","bdb0376b-e5db-11ec-9416-9440c9ab47f0"
"1159177","1","1","3","bdb0456b-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","1","d71ed356-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","2","d71edf76-e5db-11ec-9416-9440c9ab47f0"
"1159181","1","1","4","d71eea4e-e5db-11ec-9416-9440c9ab47f0"
"1159182","1","1","1","da6915c4-e5db-11ec-9416-9440c9ab47f0"
"1159182","1","1","2","da692460-e5db-11ec-9416-9440c9ab47f0"
"1159182","1","1","3","da6932dd-e5db-11ec-9416-9440c9ab47f0"
"1159182","1","1","4","da693f93-e5db-11ec-9416-9440c9ab47f0"
"1159183","1","1","1","c21078dd-e5db-11ec-9416-9440c9ab47f0"
"1159183","1","1","2","c2109a68-e5db-11ec-9416-9440c9ab47f0"
"1159183","1","1","3","c210b93a-e5db-11ec-9416-9440c9ab47f0"
"1159184","1","1","1","db667a83-e5db-11ec-9416-9440c9ab47f0"
"1159184","1","1","2","db668844-e5db-11ec-9416-9440c9ab47f0"
"1159184","1","1","3","db6694f8-e5db-11ec-9416-9440c9ab47f0"
"1159185","1","1","1","bff92bff-e5db-11ec-9416-9440c9ab47f0"
"1159185","1","1","2","bff93952-e5db-11ec-9416-9440c9ab47f0"
"1159185","1","1","3","bff947e0-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","1","c0cbc37d-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","2","c0cc02ba-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","3","c0cc1046-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","4","c0cc1cef-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","5","c0cc297e-e5db-11ec-9416-9440c9ab47f0"
"1159187","1","1","6","c0cc34fd-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","1","c569a3bb-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","2","c569b1f9-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","3","c569bfbd-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","4","c569cd62-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","5","c569d9e6-e5db-11ec-9416-9440c9ab47f0"
"1159188","1","1","6","c569e539-e5db-11ec-9416-9440c9ab47f0"
"1159189","1","1","1","d243c7b5-e5db-11ec-9416-9440c9ab47f0"
"1159189","1","1","2","d243d36e-e5db-11ec-9416-9440c9ab47f0"
"1159189","1","1","3","d243e2e5-e5db-11ec-9416-9440c9ab47f0"
"1159191","1","1","1","d8febbac-e5db-11ec-9416-9440c9ab47f0"
"1159191","1","1","2","d8feca94-e5db-11ec-9416-9440c9ab47f0"
"1159191","1","1","3","d8fed893-e5db-11ec-9416-9440c9ab47f0"
"1159192","1","1","1","d8af7a99-e5db-11ec-9416-9440c9ab47f0"
"1159192","1","1","2","d8af89bd-e5db-11ec-9416-9440c9ab47f0"
"1159192","1","1","3","d8af9972-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","1","c6798ec1-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","2","c6799bf7-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","3","c679a7ef-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","4","c679c6cc-e5db-11ec-9416-9440c9ab47f0"
"1159194","1","1","5","c679b764-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","1","d0c6fd2a-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","3","d0c709ea-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","4","d0c71673-e5db-11ec-9416-9440c9ab47f0"
"1159195","1","1","5","d0c721d1-e5db-11ec-9416-9440c9ab47f0"
"1159196","1","1","1","c276a724-e5db-11ec-9416-9440c9ab47f0"
"1159196","1","1","2","c276b673-e5db-11ec-9416-9440c9ab47f0"
"1159196","1","1","3","c276c44a-e5db-11ec-9416-9440c9ab47f0"
"1159198","1","1","1","bcd9a5a0-e5db-11ec-9416-9440c9ab47f0"
"1159198","1","1","3","bcd9b3c2-e5db-11ec-9416-9440c9ab47f0"
"1159198","1","1","4","bcd9f314-e5db-11ec-9416-9440c9ab47f0"
"1159198","1","1","5","bcda0073-e5db-11ec-9416-9440c9ab47f0"
"1159199","1","1","1","da1f22bd-e5db-11ec-9416-9440c9ab47f0"
"1159199","1","1","3","da1f157b-e5db-11ec-9416-9440c9ab47f0"
"1159200","1","1","1","b771f6f4-e5db-11ec-9416-9440c9ab47f0"
"1159200","1","1","3","b77204ea-e5db-11ec-9416-9440c9ab47f0"
"1159201","1","1","1","da9be56e-e5db-11ec-9416-9440c9ab47f0"
"1159201","1","1","3","da9bf0f4-e5db-11ec-9416-9440c9ab47f0"
"1159203","1","1","1","debcce75-e5db-11ec-9416-9440c9ab47f0"
"1159203","1","1","2","debcdb43-e5db-11ec-9416-9440c9ab47f0"
"1159203","1","1","3","debce6ad-e5db-11ec-9416-9440c9ab47f0"
"1159204","1","1","1","c365a5ac-e5db-11ec-9416-9440c9ab47f0"
"1159204","1","1","2","c365b31a-e5db-11ec-9416-9440c9ab47f0"
"1159204","1","1","3","c365c068-e5db-11ec-9416-9440c9ab47f0"
"1159205","1","1","-66","cdb4c076-e5db-11ec-9416-9440c9ab47f0"
"1159205","1","1","1","cdb4b4c3-e5db-11ec-9416-9440c9ab47f0"
"1159205","1","1","3","cdb4a897-e5db-11ec-9416-9440c9ab47f0"
"1159206","1","1","1","b69358d7-e5db-11ec-9416-9440c9ab47f0"
"1159206","1","1","3","b69338c6-e5db-11ec-9416-9440c9ab47f0"
"1159207","1","1","1","c1e5da19-e5db-11ec-9416-9440c9ab47f0"
"1159207","1","1","2","c1e5e628-e5db-11ec-9416-9440c9ab47f0"
"1159208","1","1","1","c47d64fe-e5db-11ec-9416-9440c9ab47f0"
"1159208","1","1","3","c47d71bd-e5db-11ec-9416-9440c9ab47f0"
"1159209","1","1","1","c52ff337-e5db-11ec-9416-9440c9ab47f0"
"1159209","1","1","3","c52f66b1-e5db-11ec-9416-9440c9ab47f0"
"1159210","1","1","1","b9bdf222-e5db-11ec-9416-9440c9ab47f0"
"1159210","1","1","2","b9be7ecd-e5db-11ec-9416-9440c9ab47f0"
"1159210","1","1","3","b9be6bea-e5db-11ec-9416-9440c9ab47f0"
"1159211","1","1","1","df6218fe-e5db-11ec-9416-9440c9ab47f0"
"1159211","1","1","3","df6207bc-e5db-11ec-9416-9440c9ab47f0"
"1159212","1","1","1","de1e168b-e5db-11ec-9416-9440c9ab47f0"
"1159212","1","1","3","de1e22b8-e5db-11ec-9416-9440c9ab47f0"
"1159215","1","1","1","d12d3933-e5db-11ec-9416-9440c9ab47f0"
"1159215","1","1","3","d12d470b-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","1","d646536c-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","2","d6465f09-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","3","d6466a1f-e5db-11ec-9416-9440c9ab47f0"
"1159216","1","1","4","d64674f2-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","1","b6093a8b-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","2","b6092f00-e5db-11ec-9416-9440c9ab47f0"
"1159219","1","1","3","b6092223-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","1","d2c026ed-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","2","d2c036ee-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","3","d2c05089-e5db-11ec-9416-9440c9ab47f0"
"1159221","1","1","4","d2c043a3-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","1","d9a1da9f-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","2","d9a1e8f6-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","3","d9a1f861-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","4","d9a2052b-e5db-11ec-9416-9440c9ab47f0"
"1159222","1","1","5","d9a22b41-e5db-11ec-9416-9440c9ab47f0"
"1159223","1","1","1","c18ed4f4-e5db-11ec-9416-9440c9ab47f0"
"1159223","1","1","2","c18ee242-e5db-11ec-9416-9440c9ab47f0"
"1159223","1","1","3","c18eee8f-e5db-11ec-9416-9440c9ab47f0"
"1159223","1","1","4","c18efb08-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","1","db60990a-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","2","db60a55f-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","3","db60b233-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","4","db60bfe1-e5db-11ec-9416-9440c9ab47f0"
"1159224","1","1","5","db60cbe4-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","1","c8f89e9f-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","2","c8f99a6b-e5db-11ec-9416-9440c9ab47f0"
"1159226","1","1","3","c8f9ae57-e5db-11ec-9416-9440c9ab47f0"
"1159228","1","1","1","c539f4bd-e5db-11ec-9416-9440c9ab47f0"
"1159228","1","1","2","c53a009d-e5db-11ec-9416-9440c9ab47f0"
"1159228","1","1","3","c53a0bcb-e5db-11ec-9416-9440c9ab47f0"
"1159228","1","1","4","c53a16b9-e5db-11ec-9416-9440c9ab47f0"
"1159229","1","1","1","d96a7e52-e5db-11ec-9416-9440c9ab47f0"
"1159229","1","1","2","d96a8c4a-e5db-11ec-9416-9440c9ab47f0"
"1159229","1","1","3","d96a98ec-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","1","df7ef220-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","2","df7f0005-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","3","df7f0bb7-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","4","df7f16e7-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","5","df7f2cc1-e5db-11ec-9416-9440c9ab47f0"
"1159233","1","1","6","df7f21c7-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","1","d864de4c-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","2","d864ed36-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","3","d864f9e5-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","4","d8650899-e5db-11ec-9416-9440c9ab47f0"
"1159236","1","1","6","d865167f-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","1","da6df559-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","2","da6e050d-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","3","da6e11f6-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","4","da6e1f62-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","5","da6e2cc2-e5db-11ec-9416-9440c9ab47f0"
"1159237","1","1","6","da6e3989-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","1","d974f93b-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","2","d974ee56-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","3","d974e200-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","4","d974d3d8-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","5","d974c5e9-e5db-11ec-9416-9440c9ab47f0"
"1159238","1","1","6","d974b876-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","1","dd75da9c-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","2","dd75f1e0-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","3","dd76003c-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","4","dd76188b-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","5","dd760b94-e5db-11ec-9416-9440c9ab47f0"
"1159239","1","1","6","dd7623bd-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","1","d88fb39e-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","2","d88fbfcc-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","3","d88fcb7a-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","4","d88fd661-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","5","d88ff0a9-e5db-11ec-9416-9440c9ab47f0"
"1159240","1","1","6","d88fe248-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","1","c40ac82b-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","2","c40ad4e3-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","3","c40ae1b4-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","4","c40af1af-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","5","c40afe5f-e5db-11ec-9416-9440c9ab47f0"
"1159241","1","1","6","c40b0aed-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","1","d5590411-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","2","d558eab9-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","3","d558f829-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","4","d5591d56-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","5","d5590ff3-e5db-11ec-9416-9440c9ab47f0"
"1159244","1","1","6","d5592bb6-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","1","c438b366-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","2","c438c2c2-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","3","c438d19c-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","4","c438de15-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","5","c438ea4e-e5db-11ec-9416-9440c9ab47f0"
"1159246","1","1","6","c438f73b-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","1","d276e917-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","2","d276f72c-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","3","d27703ac-e5db-11ec-9416-9440c9ab47f0"
"1159248","1","1","4","d2771157-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","1","bf01a03e-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","2","bf01adbc-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","3","bf01b9cf-e5db-11ec-9416-9440c9ab47f0"
"1159249","1","1","5","bf01c6f6-e5db-11ec-9416-9440c9ab47f0"
"1159251","1","1","2","dd580e37-e5db-11ec-9416-9440c9ab47f0"
"1159251","1","1","3","dd57ff01-e5db-11ec-9416-9440c9ab47f0"
"1159251","1","1","5","dd581cc0-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","2","d5ccaa68-e5db-11ec-9416-9440c9ab47f0"
"1159252","1","1","3","d5ccb636-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","1","dc19e887-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","2","dc19f3f5-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","3","dc1a026a-e5db-11ec-9416-9440c9ab47f0"
"1159254","1","1","5","dc1a0eb3-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","1","c4df872f-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","2","c4df6d8b-e5db-11ec-9416-9440c9ab47f0"
"1159262","1","1","3","c4df7afa-e5db-11ec-9416-9440c9ab47f0"
"1159264","1","1","1","c2beb454-e5db-11ec-9416-9440c9ab47f0"
"1159264","1","1","2","c2bec07b-e5db-11ec-9416-9440c9ab47f0"
"1159264","1","1","3","c2becb79-e5db-11ec-9416-9440c9ab47f0"
"1159264","1","1","4","c2bed994-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","1","cafefa3f-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","2","caff0854-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","3","caff1510-e5db-11ec-9416-9440c9ab47f0"
"1159265","1","1","4","caff20c3-e5db-11ec-9416-9440c9ab47f0"
"1159268","1","1","1","d8a2b79f-e5db-11ec-9416-9440c9ab47f0"
"1159268","1","1","2","d8a2c531-e5db-11ec-9416-9440c9ab47f0"
"1159268","1","1","3","d8a2aa7e-e5db-11ec-9416-9440c9ab47f0"
"1159270","1","1","1","b946d795-e5db-11ec-9416-9440c9ab47f0"
"1159270","1","1","2","b946e460-e5db-11ec-9416-9440c9ab47f0"
"1159270","1","1","3","b9473818-e5db-11ec-9416-9440c9ab47f0"
"1159296","1","1","1","df0a4a47-e5db-11ec-9416-9440c9ab47f0"
"1159296","1","1","2","df0a3d8d-e5db-11ec-9416-9440c9ab47f0"
"1159296","1","1","6","df0a305d-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","1","cacfaaf9-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","2","cacfc5cd-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","3","cacfb7b5-e5db-11ec-9416-9440c9ab47f0"
"1159298","1","1","6","cacfd2bd-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","2","cd46b8cf-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","3","cd46acb4-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","4","cd46cf41-e5db-11ec-9416-9440c9ab47f0"
"1159299","1","1","6","cd46c3f1-e5db-11ec-9416-9440c9ab47f0"
"1159346","1","1","1","b991b0b0-e5db-11ec-9416-9440c9ab47f0"
"1159346","1","1","3","b991cc9a-e5db-11ec-9416-9440c9ab47f0"
"1159347","1","1","1","dc4ea725-e5db-11ec-9416-9440c9ab47f0"
"1159347","1","1","3","dc4eb3d1-e5db-11ec-9416-9440c9ab47f0"
"1159348","1","1","1","b8ecaa46-e5db-11ec-9416-9440c9ab47f0"
"1159348","1","1","3","b8ecb944-e5db-11ec-9416-9440c9ab47f0"
"1159350","1","1","1","c6fa23cd-e5db-11ec-9416-9440c9ab47f0"
"1159350","1","1","2","c6fa3b0f-e5db-11ec-9416-9440c9ab47f0"
"1159350","1","1","3","c6fa2f91-e5db-11ec-9416-9440c9ab47f0"
"1159367","1","1","1","bd14f329-e5db-11ec-9416-9440c9ab47f0"
"1159367","1","1","2","bd14ff48-e5db-11ec-9416-9440c9ab47f0"
"1159367","1","1","3","bd150b07-e5db-11ec-9416-9440c9ab47f0"
"1159367","1","1","4","bd151662-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","1","c0ab45ee-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","2","c0ab5304-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","3","c0ab622c-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","4","c0ab7a6f-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","5","c0ab6df2-e5db-11ec-9416-9440c9ab47f0"
"1159368","1","1","6","c0ab85df-e5db-11ec-9416-9440c9ab47f0"
"1159369","1","1","1","d9c36c2e-e5db-11ec-9416-9440c9ab47f0"
"1159369","1","1","2","d9c37a2b-e5db-11ec-9416-9440c9ab47f0"
"1159369","1","1","3","d9c38663-e5db-11ec-9416-9440c9ab47f0"
"1159369","1","1","4","d9c39d84-e5db-11ec-9416-9440c9ab47f0"
"1159369","1","1","5","d9c391ff-e5db-11ec-9416-9440c9ab47f0"
"1159372","1","1","2","b424662d-e5db-11ec-9416-9440c9ab47f0"
"1159372","1","1","3","b4267fd1-e5db-11ec-9416-9440c9ab47f0"
"1159372","1","1","6","b4268d93-e5db-11ec-9416-9440c9ab47f0"
"1159471","1","1","1","03a9bfb9-e6a5-11ec-9416-9440c9ab47f0"
"1159471","1","1","2","03a9cca2-e6a5-11ec-9416-9440c9ab47f0"
"1159471","1","1","3","03a9d8ff-e6a5-11ec-9416-9440c9ab47f0"
"1159471","1","1","4","03a9f06f-e6a5-11ec-9416-9440c9ab47f0"
"1159471","1","1","5","03a9e4c5-e6a5-11ec-9416-9440c9ab47f0"
"1159472","1","1","1","092d0a15-e6a5-11ec-9416-9440c9ab47f0"
"1159472","1","1","2","092d16db-e6a5-11ec-9416-9440c9ab47f0"
"1159472","1","1","3","092d23de-e6a5-11ec-9416-9440c9ab47f0"
"1159473","1","1","1","fb60d5a0-e6a4-11ec-9416-9440c9ab47f0"
"1159473","1","1","2","fb60e3c7-e6a4-11ec-9416-9440c9ab47f0"
"1159473","1","1","3","fb60f243-e6a4-11ec-9416-9440c9ab47f0"
"1159475","1","1","1","ee29d228-e6a4-11ec-9416-9440c9ab47f0"
"1159475","1","1","2","ee29df22-e6a4-11ec-9416-9440c9ab47f0"
"1159475","1","1","3","ee29f1d4-e6a4-11ec-9416-9440c9ab47f0"
"1159811","1","1","1","03128509-e6a5-11ec-9416-9440c9ab47f0"
"1159811","1","1","2","031278c0-e6a5-11ec-9416-9440c9ab47f0"
"1159811","1","1","3","03129095-e6a5-11ec-9416-9440c9ab47f0"
"1159811","1","1","4","03129cae-e6a5-11ec-9416-9440c9ab47f0"
"1159811","1","1","5","0312ad5b-e6a5-11ec-9416-9440c9ab47f0"
"1159811","1","1","6","0312bf6e-e6a5-11ec-9416-9440c9ab47f0"
"1159813","1","1","1","fbcf9311-e6a4-11ec-9416-9440c9ab47f0"
"1159813","1","1","2","fbcf9f95-e6a4-11ec-9416-9440c9ab47f0"
"1159813","1","1","3","fbcfd74f-e6a4-11ec-9416-9440c9ab47f0"
"1159813","1","1","4","fbcfe3f9-e6a4-11ec-9416-9440c9ab47f0"
"1159815","1","1","1","f469de62-e6a4-11ec-9416-9440c9ab47f0"
"1159815","1","1","2","f469ec01-e6a4-11ec-9416-9440c9ab47f0"
"1159815","1","1","3","f469fc77-e6a4-11ec-9416-9440c9ab47f0"
"1159816","1","1","1","ff329841-e6a4-11ec-9416-9440c9ab47f0"
"1159816","1","1","2","ff32a3bd-e6a4-11ec-9416-9440c9ab47f0"
"1159816","1","1","3","ff32ad87-e6a4-11ec-9416-9440c9ab47f0"
"1159816","1","1","4","ff32b72f-e6a4-11ec-9416-9440c9ab47f0"
"1159819","1","1","1","ea4f30ac-e6a4-11ec-9416-9440c9ab47f0"
"1159819","1","1","2","ea4f4ba3-e6a4-11ec-9416-9440c9ab47f0"
"1159819","1","1","3","ea4f3cf6-e6a4-11ec-9416-9440c9ab47f0"
"1159825","1","1","1","0bf388a9-e6a5-11ec-9416-9440c9ab47f0"
"1159825","1","1","2","0bf3993f-e6a5-11ec-9416-9440c9ab47f0"
"1159825","1","1","3","0bf3a863-e6a5-11ec-9416-9440c9ab47f0"
"1159825","1","1","4","0bf3b6e9-e6a5-11ec-9416-9440c9ab47f0"
"1159825","1","1","5","0bf3c5df-e6a5-11ec-9416-9440c9ab47f0"
"1159826","1","1","1","e4d7a69c-e6a4-11ec-9416-9440c9ab47f0"
"1159826","1","1","2","e4d7ba25-e6a4-11ec-9416-9440c9ab47f0"
"1159826","1","1","3","e4d7d1eb-e6a4-11ec-9416-9440c9ab47f0"
"1159826","1","1","4","e4d81f01-e6a4-11ec-9416-9440c9ab47f0"
"1159827","1","1","1","ea463557-e6a4-11ec-9416-9440c9ab47f0"
"1159827","1","1","2","ea464137-e6a4-11ec-9416-9440c9ab47f0"
"1159827","1","1","3","ea464dbb-e6a4-11ec-9416-9440c9ab47f0"
"1159827","1","1","4","ea46584b-e6a4-11ec-9416-9440c9ab47f0"
"1159829","1","1","1","0b63b99f-e6a5-11ec-9416-9440c9ab47f0"
"1159829","1","1","2","0b63c71a-e6a5-11ec-9416-9440c9ab47f0"
"1159829","1","1","3","0b63d36c-e6a5-11ec-9416-9440c9ab47f0"
"1159832","1","1","1","eb8a2478-e6a4-11ec-9416-9440c9ab47f0"
"1159832","1","1","2","eb8a1798-e6a4-11ec-9416-9440c9ab47f0"
"1159832","1","1","3","eb8a302e-e6a4-11ec-9416-9440c9ab47f0"
"1159832","1","1","4","eb8a3b70-e6a4-11ec-9416-9440c9ab47f0"
"1159833","1","1","1","033059cc-e6a5-11ec-9416-9440c9ab47f0"
"1159833","1","1","2","0330665b-e6a5-11ec-9416-9440c9ab47f0"
"1159833","1","1","3","033071c7-e6a5-11ec-9416-9440c9ab47f0"
"1159836","1","1","1","e4b62177-e6a4-11ec-9416-9440c9ab47f0"
"1159836","1","1","2","e4b62f89-e6a4-11ec-9416-9440c9ab47f0"
"1159836","1","1","3","e4b63cf8-e6a4-11ec-9416-9440c9ab47f0"
"1159836","1","1","4","e4b6661e-e6a4-11ec-9416-9440c9ab47f0"
"1159836","1","1","5","e4b6a09c-e6a4-11ec-9416-9440c9ab47f0"
"1159862","1","1","1","ff6fb7f6-e6a4-11ec-9416-9440c9ab47f0"
"1159862","1","1","2","ff6fc3d6-e6a4-11ec-9416-9440c9ab47f0"
"1159862","1","1","3","ff6fcfc4-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","1","ecec822b-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","2","ecec8f71-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","3","ececa7a1-e6a4-11ec-9416-9440c9ab47f0"
"1159864","1","1","4","ececc0cb-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","1","f0303ef6-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","2","f030606b-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","3","f0306bdc-e6a4-11ec-9416-9440c9ab47f0"
"1159865","1","1","4","f030769a-e6a4-11ec-9416-9440c9ab47f0"
"1159866","1","1","1","009ad914-e6a5-11ec-9416-9440c9ab47f0"
"1159866","1","1","2","009ae5f5-e6a5-11ec-9416-9440c9ab47f0"
